rank,total_deposits,bank_name,latitude,longitude,nearest_competitor_distance_km,branch_density_10km,state,city
3205,150731000.0,State Bank of Davis,42.419227,-89.4177956,23.535351211361206,0,Illinois,Davis
3208,149521000.0,Independence Bank,37.7584289,-87.1429616,0.0,5,Kentucky,Owensboro
3209,149409000.0,Minden Exchange Bank & Trust Company,40.4991864,-98.9473813,28.861229014773613,0,Nebraska,Minden
3210,149183000.0,Bank of Delight,33.8013226,-93.3801195,58.76863793765884,0,Arkansas,Prescott
3212,148934000.0,Heritage Community Bank,36.1649539,-82.8318327,0.0,2,Tennessee,Greeneville
3215,148753000.0,Foundation One Bank,41.23598,-96.1881084,0.6196358590294211,6,Nebraska,Omaha
3216,148722000.0,The Farmers State Bank,40.2554952,-103.623591,0.0,7,Colorado,Brush
3218,148593000.0,Verus Bank of Commerce,40.5366271,-105.0764023,1.2101375000060337,19,Colorado,Fort Collins
3221,148261000.0,1st United Bank,44.2949737,-93.275857,0.5704472652050424,2,Minnesota,Faribault
3223,147931000.0,Bank of Whittier,32.9390008,-96.6984844,3.2921530771613656,4,Texas,Richardson
3224,147868000.0,Carson Community Bank,36.1767463,-94.5668045,33.89901917783209,0,Oklahoma,West Siloam Springs
3226,147380000.0,Eagle Bank,30.5315439,-97.6527949,0.0,3,Texas,Round Rock
3228,146963000.0,Farmers and Merchants Bank,40.4524013,-86.9101344,0.0,13,Indiana,West Lafayette
3230,146740000.0,Bellevue State Bank,42.257161,-90.4240766,28.33602770030778,0,Iowa,Bellevue
3231,146606000.0,Vermilion Valley Bank,40.6133788,-88.1805988,24.53497605099034,0,Illinois,Roberts
3232,146583000.0,State Bank of Southwest Missouri,37.180059,-93.2279324,0.5903747253810966,4,Missouri,Springfield
3233,146527000.0,The Community Bank,39.942393,-82.0067333,0.0,2,Ohio,Zanesville
3234,146279000.0,The Peoples Bank,34.5086246,-82.6516822,0.0,12,South Carolina,Anderson
3235,146185000.0,First Texas National Bank,31.4225439,-103.4933175,100.31729773460444,0,Texas,Pecos
3237,145958000.0,Massena Savings and Loan,44.9243457,-74.8901852,72.49154887370996,0,New York,Village of Massena
3239,145342000.0,Bank of Dade,34.8755228,-85.5069105,27.96015737435549,0,Georgia,Trenton
3241,145138000.0,New Haven Bank,50.7237461,-1.5703474,15.676772742651723,0,England,New Forest
3242,145137000.0,Bank 21,35.2261325,-99.6470497,13.172895914053527,0,Oklahoma,
3243,145111000.0,Lyons Federal Bank,38.7294553,-98.2308307,55.22344051183073,0,Kansas,Ellsworth
3244,144954000.0,Northwestern Bank,46.0126397,-59.8624498,0.0,1,Nova Scotia,Main-à-Dieu
3245,144938000.0,Security Bank of Pulaski County,37.8294532,-92.2003192,14.098538879469833,0,Missouri,Waynesville
3247,144416000.0,Citizens' Bank of Charleston,32.7780137,-79.9267606,0.20594359783514324,21,South Carolina,Charleston
3248,144365000.0,Sharon Bank,39.9282199,-75.333389,13.266551751829102,0,Pennsylvania,Springfield Township
3251,144276000.0,Bank 1st,43.0667234,-91.9331285,68.2087419149481,0,Iowa,St. Lucas
3253,144098000.0,First Neighborhood Bank,39.2546336,-81.5544036,46.76822261977598,0,West Virginia,Parkersburg
3255,143941000.0,Lone Star Bank,30.2214658,-97.9558563,20.332735262419785,0,Texas,
3256,143876000.0,First Fidelity Bank,33.6941906,-112.0993314,0.0,2,Arizona,Phoenix
3257,143864000.0,Waterman Bank,50.4301287,-3.6845697,138.90318377462847,0,England,South Hams
3261,143335000.0,First State Bank,42.3312696,-83.0482988,0.0,35,Michigan,Detroit
3263,143208000.0,Commerce Bank,38.6276779,-90.1894157,0.0,9,Missouri,St. Louis
3265,142891000.0,Flint Hills Bank,38.8609273,-96.1073806,34.21219270764318,0,Kansas,Eskridge
3268,142337000.0,Bank of Clarkson,52.4627102,-2.1155382,0.0,4,England,Dudley
3269,142318000.0,Millville Savings Bank,39.4167322,-75.0396205,9.751193453406904,1,New Jersey,Millville
3270,142303000.0,Impact Bank,37.2655148,-97.3964762,35.57479847948174,0,Kansas,Wellington
3273,142056000.0,Movement Bank,35.4618432,-82.5141832,62.40638039967785,0,North Carolina,Asheville
3275,141943000.0,Peoples Bank & Trust Company,38.5359377,-84.8358162,35.33885981577693,0,Kentucky,Owenton
3276,141862000.0,Farmers & Merchants Bank & Trust,45.0760527,-87.6606733,0.0,1,Wisconsin,Marinette
3277,141551000.0,Mercer Savings Bank,40.558544,-84.5377932,36.82127962085709,0,Ohio,Celina
3285,139507000.0,West Iowa Bank,41.5707426,-93.7531146,3.549142323380704,6,Iowa,West Des Moines
3287,139442000.0,Colfax Banking Company,31.3693418,-92.4083647,0.10884702130865442,2,Louisiana,Pineville
3289,139425000.0,Putnam 1st Mercantile Bank,36.1539329,-85.5114402,1.031437592217437,3,Tennessee,Cookeville
3290,139377000.0,State Bank of Herscher,41.0503779,-88.0944061,22.680263151902007,0,Illinois,Herscher
3292,139335000.0,Continental Bank,-27.3415446,-55.8576754,1349.1364349229123,0,Itapúa,Encarnación
3293,139289000.0,Citizens Federal Savings Bank,39.0859342,-84.5109692,1.5227230555303344,9,Kentucky,Covington
3295,139181000.0,UBank,31.2765321,-94.5759011,0.0,1,Texas,Huntington
3297,138882000.0,Twin River Bank,46.3814189,-116.9813992,91.2320998557847,0,Idaho,Lewiston
3299,138519000.0,First Community Bank,-1.2856167,36.8223468,0.0,11,Nairobi County,Nairobi
3300,138376000.0,Farmers State Bank of Western Illinois,41.2007339,-90.749552,0.18888978689397865,1,Illinois,Aledo
3301,138298000.0,The Exchange Bank,14.560122,121.0154807,0.4841074506107145,13,,Makati
3302,138200000.0,Audubon State Bank,41.7187833,-94.9326101,38.94076274109201,0,Iowa,Audubon
3303,138084000.0,Bank of Estes Park,40.3779448,-105.5212719,39.2549101716152,0,Colorado,Estes Park
3305,137919000.0,Independent Farmers Bank,40.0534564,-94.5233921,41.90439404025334,0,Missouri,King City
3307,137861000.0,The Warrington Bank,53.3906949,-2.5987674,0.934018368651657,2,England,Warrington
3308,137279000.0,Union State Bank,33.3915734,-86.7966417,0.0,7,Alabama,Hoover
3309,137250000.0,Woodland Bank,53.2247546,-2.8281203,15.461282846992454,0,England,Chester
3315,136822000.0,First State Bank of Porter,41.6156943,-87.072385,36.99953821113578,0,Indiana,Porter
3316,136608000.0,Bay Port State Bank,43.8293795,-83.278869,54.696941948273555,0,Michigan,Pigeon
3319,136165000.0,BANK,51.5131048,-0.0893749,0.0,13,England,City of London
3321,136112000.0,Holmes County Bank,51.5096611,-0.0810593,0.5372300327105546,13,England,City of London
3322,135886000.0,Utah Independent Bank,38.2765788,-112.6416317,83.14683387977152,0,Utah,Beaver
3325,135554000.0,Peoples State Bank,44.9583934,-89.6601737,0.0,8,Wisconsin,Wausau
3326,135550000.0,Federation Bank,13.0484318,80.2506962,10.947574512492418,0,Tamil Nadu,Chennai
3328,135327000.0,First State Bank of Forsyth,46.2651604,-106.6793211,92.50747131836779,0,Montana,Forsyth
3329,135321000.0,State Bank of Missouri,39.0192112,-94.1975865,21.02828866596707,0,Missouri,Grain Valley
3331,134904000.0,Valley Central Bank,39.3893317,-84.4530645,24.917094940538647,0,Ohio,
3332,134842000.0,Bank of Monticello,33.3047329,-83.6832065,35.13868565074231,0,Georgia,Monticello
3334,134812000.0,North Central Bank,39.2671706,-94.5768664,2.2239968376039756,5,Missouri,Kansas City
3335,134629000.0,Perennial Bank,45.3818414,-94.7122447,45.933055935905806,0,Minnesota,Paynesville
3336,134562000.0,Riverwind Bank,35.2466012,-91.7562968,1.8499447827451996,6,Arkansas,Searcy
3337,134492000.0,Farmers National Bank,40.1077568,-83.2672442,0.0,1,Ohio,Plain City
3339,134367000.0,Farmers and Merchants Bank,40.4524013,-86.9101344,0.0,13,Indiana,West Lafayette
3341,134181000.0,Templeton Savings Bank,42.6096464,-72.0758887,8.62119473092172,1,Massachusetts,Templeton
3346,133443000.0,Community Bank of Pleasant Hill,38.8207655,-94.2646629,0.7496119884501193,1,Missouri,Pleasant Hill
3347,133361000.0,The Jefferson Bank,38.4939735,-90.6303908,11.764027797482143,0,Missouri,Eureka
3348,133125000.0,Texas Financial Bank,29.7703677,-95.4016128,2.0165291077950696,11,Texas,Houston
3352,132869000.0,Great North Bank,47.4746901,21.7350146,201.52287505153078,0,,Debrecen
3354,132507000.0,Security Bank and Trust Company,29.3109,-96.09997,0.0,1,Texas,Wharton
3357,132179000.0,Liberty State Bank,36.0779146,-86.0332671,31.801104804555454,0,Tennessee,Alexandria
3358,132163000.0,Texas National Bank,32.2948813,-95.2614728,0.0,1,Texas,Tyler
3360,132058000.0,State Bank & Trust Company,33.95787,-84.5499185,9.384695916839458,1,Georgia,Marietta
3362,131958000.0,Farmers Trust & Savings Bank,41.6613413,-92.0105587,0.0,4,Iowa,Williamsburg
3365,131870000.0,Farmers State Bank,35.0916219,-92.4415866,0.0,23,Arkansas,Conway
3366,131857000.0,United Pacific Bank,34.0628383,-118.123448,3.9363374224540206,3,California,Monterey Park
3370,130880000.0,West View Savings Bank,40.5697775,-80.0377065,10.777154882450095,0,Pennsylvania,McCandless
3372,130419000.0,Bank of Crocker,37.9455033,-92.2650318,14.098538879469833,0,Missouri,Crocker
3375,130239000.0,Bank of Halls,9.9645968,8.8816909,6.733546219218881,1,Plateau State,Jos
3376,130034000.0,Commonwealth Co-operative Bank,42.4675783,-71.1775894,0.0,5,Massachusetts,Woburn
3378,129703000.0,Greenfield Banking Company,39.7842384,-85.801464,0.0,1,Indiana,Greenfield
3379,129591000.0,Farmers and Merchants State Bank,32.75966,-97.79718,0.0,2,Texas,Weatherford
3380,129503000.0,Lake Region Bank,-2.1049174,33.08543,274.7530032502957,0,Mwanza Region,Nansio
3382,129386000.0,Preferred Bank,40.7562843,-73.8288479,0.0,17,New York,New York
3383,129151000.0,Family Bank,-1.272324,36.9110142,9.96711456888135,10,Nairobi County,Nairobi
3384,128776000.0,Bank of Salem,37.6456036,-91.5365259,0.0,1,Missouri,Salem
3387,128613000.0,Union State Bank,33.3915734,-86.7966417,0.0,7,Alabama,Hoover
3388,128540000.0,Bank of South Texas,26.2366146,-98.19835,5.6930175397409135,1,Texas,McAllen
3392,128246000.0,SNB Bank,36.4552445,-100.5390377,24.42702305603673,0,Texas,Booker
3393,128131000.0,Heritage Bank,17.2458462,-89.0023818,0.0,4,Cayo District,Spanish Lookout
3394,128069000.0,Gogebic Range Bank,46.4793023,-90.0507249,114.7959731753558,0,Michigan,Bessemer
3397,127869000.0,The First State Bank,38.4089817,-82.2955603,0.0,5,West Virginia,Barboursville
3398,127858000.0,Town Center Bank,41.5697282,-93.8061373,1.5155166695176683,4,Iowa,West Des Moines
3401,127183000.0,The Merchants & Citizens Bank,36.1906537,-83.3598086,29.374902626592313,0,Tennessee,Morristown
3402,127164000.0,First State Bank,42.3312696,-83.0482988,0.0,35,Michigan,Detroit
3404,127123000.0,Security Bank Minnesota,47.4921042,-94.8951061,0.22771175108329203,3,Minnesota,Bemidji
3405,126898000.0,Valley Premier Bank,46.8815506,-96.3167077,16.8852624802116,0,Minnesota,Hawley
3406,126886000.0,The First State Bank,38.4089817,-82.2955603,0.0,5,West Virginia,Barboursville
3408,126505000.0,First State Bank,42.3312696,-83.0482988,0.0,35,Michigan,Detroit
3412,126123000.0,Oklahoma Capital Bank,36.046931,-95.9225975,4.271290511515337,7,Oklahoma,Tulsa
3413,126077000.0,Park State Bank & Trust,38.9915004,-105.0609525,21.49399291298101,0,Colorado,Woodland Park
3415,126025000.0,Heartland State Bank,46.3034069,-98.9490884,0.0,1,North Dakota,Kulm
3417,125899000.0,Bank of Pensacola,30.407417,-87.213884,0.9418446382300604,3,Florida,Pensacola
3418,125868000.0,Chillicothe State Bank,39.7935874,-93.5539108,58.44136228580465,0,Missouri,Chillicothe
3422,125218000.0,RiverBank,37.7360396,-120.9354895,0.0,1,California,Riverbank
3423,125080000.0,Whitesville State Bank,37.9780924,-81.5328056,42.48702013410192,0,West Virginia,
3425,125009000.0,The Pineries Bank,44.5226485,-89.5496978,3.883379038621492,3,Wisconsin,Stevens Point
3427,124814000.0,State Bank of Downs,39.5040676,-98.5447913,76.32018988377446,0,Kansas,Downs
3428,124804000.0,Farmers State Bank,35.0916219,-92.4415866,0.0,23,Arkansas,Conway
3429,124745000.0,Security Bank of Southwest Missouri,36.6705932,-93.8849596,57.090134623465296,0,Missouri,Cassville
3431,124590000.0,The First National Bank of Tom Bean,33.6136856,-95.0797611,41.46273821461065,0,Texas,Clarksville
3432,124501000.0,Methuen Co-operative Bank,42.7260853,-71.1854022,7.846562373620624,1,Massachusetts,Methuen
3434,124424000.0,Union Federal Savings and Loan Association,36.3178921,-82.3498782,0.0,5,Tennessee,Johnson City
3437,123898000.0,Planters and Citizens Bank,37.4189732,-77.639833,15.614972190253056,0,Virginia,Midlothian
3442,123273000.0,Citizens Community Bank,41.8510298,-87.8519568,0.0,7,Illinois,Broadview
3443,123266000.0,"First National Bank, Cortez",37.3506986,-108.5567148,191.0193964157369,0,Colorado,Cortez
3444,123216000.0,Prime Security Bank,44.7909121,-93.1815913,10.754485503175339,0,Minnesota,Eagan
3445,123199000.0,First Independent Bank,44.4490874,-95.7605213,0.0,1,Minnesota,Marshall
3447,122959000.0,The Peoples Bank,34.5086246,-82.6516822,0.0,12,South Carolina,Anderson
3451,122581000.0,First Commerce Bank,40.2510804,-74.5643783,0.0,2,New Jersey,Robbinsville Township
3453,122344000.0,Auburn Banking Company,32.6279418,-85.450405,0.0,3,Alabama,Auburn
3455,122304000.0,Central Bank,37.9323657,58.3751167,0.0,5,,Ashgabat City
3457,122107000.0,The Peoples Bank,34.5086246,-82.6516822,0.0,12,South Carolina,Anderson
3458,122099000.0,American Heritage Bank,40.0766028,-75.0837766,0.0,5,Pennsylvania,Philadelphia
3461,121781000.0,Marion State Bank,32.5256182,-92.1471063,0.0,2,Louisiana,West Monroe
3462,121741000.0,Evergreen National Bank,39.7420359,-105.5159787,39.69743066392005,0,Colorado,Idaho Springs
3464,121484000.0,Southern Illinois Bank,37.8168976,-88.941682,9.088497063931555,3,Illinois,Johnston City
3465,121395000.0,Brickyard Bank,42.0411938,-87.7169536,3.280340715296067,6,Illinois,Skokie
3466,120966000.0,Community State Bank,41.6272898,-93.5998944,0.0,21,Iowa,Des Moines
3468,120834000.0,Security State Bank,30.0434179,-99.145428,0.0,11,Texas,Kerrville
3469,120815000.0,The Citizens State Bank,38.0566411,-97.3454658,0.0,3,Kansas,Newton
3471,120588000.0,Valley State Bank,37.9898395,-100.8523425,75.72588282070902,0,Kansas,Garden City
3472,120584000.0,Community Bank,43.4769365,-75.3198885,0.0,10,New York,Village of Boonville
3475,120331000.0,Freedom Bank,43.2444045,76.9417304,0.0,4,,Almaty
3477,120080000.0,Bank of Winona,33.4892104,-89.7354143,0.30267138977690716,1,Mississippi,Winona
3480,119377000.0,Alton Bank,57.5783818,-3.8944827,174.773061157874,0,Scotland,Nairn
3482,119288000.0,First Central Bank,32.0197108,44.3297199,488.30474700397224,0,Al-Najaf Governorate,
3483,119275000.0,National Bank of St. Anne,41.5492646,-73.0383014,16.27230505457741,0,,Waterbury
3487,118573000.0,Citizens Savings Bank,40.7161162,-73.996551,0.0,36,New York,New York
3488,118539000.0,Stoughton Co-operative Bank,42.1238459,-71.1008161,10.991471596133437,0,Massachusetts,Stoughton
3490,118365000.0,Community Bank,43.4769365,-75.3198885,0.0,10,New York,Village of Boonville
3491,118356000.0,River Falls State Bank,44.8572695,-92.6244932,14.123860117549976,0,Wisconsin,River Falls
3492,118341000.0,Great Plains Bank,36.1193239,-97.0589985,44.380236723288135,0,Oklahoma,Stillwater
3493,118325000.0,CBL State Savings Bank,34.9368176,-82.22576,2.6083831357136504,1,South Carolina,Greer
3494,118311000.0,Exchange State Bank,43.4214548,-82.8506828,0.0,1,Michigan,Sandusky
3495,118239000.0,First Bank,44.9405611,26.025349,0.0,10,,Ploiești
3497,118109000.0,Liberty Bank,41.9244199,-87.7004267,0.0,22,Illinois,Chicago
3499,118015000.0,Citizens Bank & Trust Company,38.368023,-85.1803693,0.0,5,Kentucky,Eminence
3500,118001000.0,Del Norte Bank,37.4682959,-105.8695425,0.09193365475772831,3,Colorado,Alamosa
3502,117395000.0,Farmers Savings Bank,14.8665458,120.9976397,0.0,4,Bulacan,Santa Maria
3505,116919000.0,The Farmers and Merchants Bank,35.9259371,-86.8656103,0.0,4,Tennessee,Franklin
3507,116616000.0,Citizens Bank,40.619286,-74.0325034,0.0,29,New York,New York
3509,116379000.0,Farmers State Bank & Trust Co.,30.1023791,-91.9963327,0.0,2,Louisiana,Youngsville
3510,116321000.0,Clay County Savings Bank,39.2479873,-94.4196126,2.136410723890338,3,Missouri,Liberty
3511,116246000.0,United Trust Bank,39.1932159,-96.5858532,2.0298022167493146,3,Kansas,Manhattan
3513,116050000.0,Bank Plus,30.4497026,-91.1837876,6.574718379656809,4,Louisiana,Baton Rouge
3514,115948000.0,Jackson County Bank,39.228921,-85.9035962,0.0,1,Indiana,Columbus
3515,115924000.0,State Bank of Table Rock,40.1785046,-96.0964773,67.55873141327508,0,Nebraska,Table Rock
3516,115707000.0,Johnson City Bank,30.2774963,-98.4117451,36.691009999134955,0,Texas,Johnson City
3517,115481000.0,County Bank,37.3188744,-120.4761589,0.0,2,California,Merced
3520,115205000.0,First State Bank,42.3312696,-83.0482988,0.0,35,Michigan,Detroit
3521,115022000.0,Hiawatha Bank and Trust Company,42.0340948,-91.6979887,0.0,11,Iowa,Cedar Rapids
3522,115009000.0,First Security Bank,35.2519554,-91.7370084,0.0,6,Arkansas,Searcy
3524,114752000.0,Mason Bank,30.7476018,-99.2314904,0.2075027098178608,4,Texas,Mason
3525,114216000.0,Eastbank,50.8423805,-0.230256,7.371388632686306,1,England,Adur
3527,113815000.0,Security Bank of Texas,31.5344477,-97.4428081,21.598135397113527,0,Texas,Crawford
3529,113593000.0,F&M Bank,37.8258332,-122.2090531,0.0,8,California,Oakland
3530,113554000.0,Walden Mutual Bank,43.2060674,-71.5360278,0.06167315702681394,2,New Hampshire,Concord
3531,113426000.0,The Citizens Bank,34.3717148,-89.4967153,0.0,8,Mississippi,Oxford
3532,113412000.0,Bank Michigan,42.0975637,-84.2470423,37.3873553812159,0,Michigan,Columbia Township
3533,113260000.0,Fowler State Bank,40.7724599,-87.4385217,0.0,1,Indiana,Brook
3536,112834000.0,Millbury National Bank,42.1918724,-71.7603919,8.47559293295463,1,Massachusetts,Millbury
3537,112833000.0,Philo Exchange Bank,40.0098526,-88.1619153,11.413110373415412,0,Illinois,Philo
3538,112776000.0,Warren Bank and Trust Company,43.3179662,-73.8414057,0.0,3,New York,Town of Lake Luzerne
3543,112251000.0,Commercial Bank of Mott,46.3744789,-102.3266114,47.84635615792959,0,North Dakota,Mott
3545,112016000.0,ACB Bank,21.0083002,105.8526315,854.1969078637503,0,,Hà Nội
3546,111814000.0,First Security Bank,35.2519554,-91.7370084,0.0,6,Arkansas,Searcy
3547,111754000.0,The Settlers Bank,47.2275315,29.4118869,46.708290764649924,0,Pridnestrovie,Glinoye
3548,111735000.0,First State Bank,42.3312696,-83.0482988,0.0,35,Michigan,Detroit
3549,111559000.0,First Federal Savings of Middletown,41.4459791,-74.421463,9.227370347988899,1,New York,City of Middletown
3551,111481000.0,TriCentury Bank,38.9573996,-95.2785961,1.763896566206002,5,Kansas,Lawrence
3553,111219000.0,Farmers Savings Bank,14.8665458,120.9976397,0.0,4,Bulacan,Santa Maria
3554,111079000.0,Spencer County Bank,38.1199357,-86.9241621,31.576053097942307,0,Indiana,Santa Claus
3555,110972000.0,Bank of New Madrid,36.5850478,-89.5266404,45.5629171256451,0,Missouri,New Madrid
3556,110954000.0,Kalamazoo County State Bank,42.1155851,-85.6373445,60.88524753113303,0,Michigan,Schoolcraft Township
3559,110758000.0,ClearPoint Federal Bank & Trust,39.296206,-85.1828988,9.955622809397745,1,Indiana,Batesville
3560,110737000.0,Kennett Trust Bank,39.7788503,-75.5968581,5.422347226940023,2,Delaware,Greenville
3561,110676000.0,United Bank & Trust Co.,42.0207013,-92.9131082,0.0,1,Iowa,Marshalltown
3563,110414000.0,Oakwood Bank,54.9827284,-2.0885661,52.29799458821788,0,England,Oakwood
3564,110210000.0,First Southeast Bank,36.7259325,-84.1765994,42.265151276017335,0,Kentucky,Williamsburg
3568,109593000.0,Bridge Community Bank,41.8016765,-91.4912061,11.281837612024848,0,Iowa,Solon
3574,109036000.0,FNB Coweta,36.0177334,-95.7076155,10.061894213349369,0,Oklahoma,Coweta
3575,109009000.0,Farmers and Merchants State Bank,32.75966,-97.79718,0.0,2,Texas,Weatherford
3576,108999000.0,Streator Home Savings Bank,41.1196731,-88.8331008,32.05030445150867,0,Illinois,Streator
3582,108413000.0,Rocky Mountain Bank & Trust,38.7766751,-104.8132293,2.053007151969069,3,Colorado,Colorado Springs
3586,107865000.0,"Peoples Bank, Mt. Washington",48.4372499,-122.3361212,36.551471841574056,0,Washington,Mount Vernon
3587,107774000.0,Priority Bank,36.0888212,-94.1119483,3.6067927370207644,9,Arkansas,Fayetteville
3593,106882000.0,MINNESOTA LAKES BANK,45.1807163,-93.8724416,13.756624124086192,0,Minnesota,Buffalo
3594,106686000.0,Banner Banks,44.8274143,-89.1682256,36.49341107246048,0,Wisconsin,Wittenberg
3595,106530000.0,The Hamilton Bank,23.178689,72.6368721,601.7971061785057,0,Gujarat,Gandhinagar
3597,106344000.0,The State Bank,42.5148925,-83.3323181,0.0,2,Michigan,Farmington Hills
3598,106298000.0,All Capital Bank,27.7962601,-97.3918951,0.10550992251737691,1,Texas,Corpus Christi
3601,105859000.0,First Federal Savings Bank of Angola,41.6344531,-84.9972959,43.86252199303472,0,Indiana,Angola
3605,105508000.0,Federated Bank,41.1401187,-87.8513572,22.680263151902007,0,Illinois,Bradley
3607,105223000.0,Citizens Bank of Rogersville,37.8319866,-85.9319293,1.482564491047988,2,Kentucky,Radcliff
3608,105039000.0,Commercial State Bank,33.5191868,-101.9598829,0.0,8,Texas,Lubbock
3610,104828000.0,Connect Bank,33.9434558,-91.8442595,102.85992539229153,0,Arkansas,Star City
3611,104759000.0,Progressive National Bank,32.4788491,-93.7196149,2.4311243404839904,3,Louisiana,Shreveport
3615,104603000.0,Miami Savings Bank,39.029907,-74.9337088,4.996242739015138,1,New Jersey,Villas
3616,104496000.0,First State Bank,42.3312696,-83.0482988,0.0,35,Michigan,Detroit
3621,103617000.0,Citizens State Bank,41.1394038,-96.0511266,0.0,20,Nebraska,
3625,103112000.0,Grand Marais State Bank,47.7528911,-90.3295996,143.17993492802128,0,Minnesota,Grand Marais
3627,102892000.0,COMMUNITY FIRST BANK,32.7566658,-79.9726275,0.0,21,South Carolina,Charleston
3628,102767000.0,Bank of Oak Ridge,36.1140936,-79.8799586,0.0,3,North Carolina,Greensboro
3629,102656000.0,The Bank of Milan,35.8032339,-88.7833366,12.808442246019773,0,Tennessee,Medina
3630,102591000.0,Limebank,45.2775238,-75.666521,12.456825479580518,0,Ontario,Ottawa
3631,102582000.0,First State Bank,42.3312696,-83.0482988,0.0,35,Michigan,Detroit
3634,102103000.0,Bank of Kampsville,39.1577551,-90.618148,0.08197963388583689,1,Illinois,Hardin
3638,101434000.0,DNB NATIONAL BANK,39.8439252,-75.4434259,13.266551751829102,0,Pennsylvania,
3639,101176000.0,Elk State Bank,39.5602098,-97.657853,76.32018988377446,0,Kansas,Concordia
3643,100575000.0,Conway Bank,33.6837201,-78.9621501,0.8848713853580042,1,South Carolina,Myrtle Beach
3644,100573000.0,First Community Bank,-1.2856167,36.8223468,0.0,11,Nairobi County,Nairobi
3645,100501000.0,Community State Bank,41.6272898,-93.5998944,0.0,21,Iowa,Des Moines
3646,100385000.0,West Plains Bank,42.8240036,-99.7490469,196.74848975437524,0,Nebraska,Springview
3647,100294000.0,The Peoples Bank,34.5086246,-82.6516822,0.0,12,South Carolina,Anderson
3651,99966000.0,Bank of Buffalo,37.5403431,-85.7353199,25.596090285198258,0,Kentucky,Hodgenville
3656,99568000.0,The Commercial Bank,30.74873,-99.23322,0.0,4,Texas,Mason
3657,99466000.0,The Peoples Bank,34.5086246,-82.6516822,0.0,12,South Carolina,Anderson
3659,99248000.0,Eastern National Bank,0.0469804,37.6553183,168.43241618349379,0,Meru County,Meru
3661,98888000.0,State Bank of Bottineau,48.9708676,-101.2826318,84.71218045950462,0,North Dakota,
3663,98698000.0,First Federal Savings and Loan Bank,37.2502706,-83.1960328,21.63327179217275,0,Kentucky,Hazard
3664,98150000.0,Countryside Bank,41.9424126,-87.6524676,1.7353931120162038,17,Illinois,Chicago
3667,97814000.0,Community Bank,43.4769365,-75.3198885,0.0,10,New York,Village of Boonville
3669,97723000.0,McIntosh County Bank,33.3842455,-84.5725567,28.775955340180943,0,Georgia,Peachtree City
3671,97363000.0,Citizens Bank & Trust,39.2472051,-94.5753306,0.0,5,Missouri,Kansas City
3680,96395000.0,First Bank,44.9405611,26.025349,0.0,10,,Ploiești
3682,96030000.0,Richland County Bank,43.3350503,-90.3863995,0.05742954646682831,1,Wisconsin,Richland Center
3689,95360000.0,Western National Bank,31.9054271,-102.2840413,0.0,2,Texas,Odessa
3692,95076000.0,Security State Bank,30.0434179,-99.145428,0.0,11,Texas,Kerrville
3694,94793000.0,Heritage Bank Minnesota,44.4436415,-93.1764133,17.010126565791737,0,Minnesota,Northfield
3697,94666000.0,Logan County Bank,35.3611195,-93.5364655,96.15703725088868,0,Arkansas,Scranton
3698,94162000.0,Bedford Loan & Deposit Bank,38.5932935,-85.3171374,15.24502704487022,0,Kentucky,Bedford
3702,93718000.0,Zenith Bank & Trust,5.6377978,-0.241022,3.609468540597238,3,Greater Accra Region,Dome
3704,93649000.0,Agility Bank,29.8081095,-95.4104434,3.2941004979384636,10,Texas,Houston
3707,93360000.0,Century Bank of Florida,25.6942044,-80.3013642,1.9709615156964477,3,Florida,Miami
3709,93275000.0,Spectra Bank,49.13813,-102.9878506,125.64165520833238,0,Saskatchewan,Estevan
3710,93247000.0,Fredonia Valley Bank,37.2048539,-88.0600923,70.554448713109,0,Kentucky,Fredonia
3712,93017000.0,The State Exchange Bank,32.0115422,112.1535743,0.0,2,Hubei,Xiangcheng District
3714,92677000.0,Ascent Bank,46.5894639,-112.0097834,0.3467346698035975,3,Montana,Helena
3717,92531000.0,The Farmers Bank,40.0351249,-85.9960907,0.0,4,Indiana,Noblesville
3721,92094000.0,Hershey Bank,41.1584628,-101.0026307,20.439159405129132,0,Nebraska,Hershey
3723,91755000.0,Prairie Sun Bank,43.169147,-89.2655618,0.0,2,Wisconsin,Sun Prairie
3725,91435000.0,KeySavings Bank,44.3884044,-89.8167689,20.86497121189975,0,Wisconsin,Wisconsin Rapids
3726,91410000.0,Citizens Bank & Trust Co.,44.8908829,-94.3696712,0.0,3,Minnesota,Hutchinson
3727,91279000.0,First State Bank,42.3312696,-83.0482988,0.0,35,Michigan,Detroit
3728,91178000.0,Exchange State Bank,43.4214548,-82.8506828,0.0,1,Michigan,Sandusky
3730,91089000.0,Wahoo State Bank,41.2104273,-96.6229615,0.3823409805128874,1,Nebraska,Wahoo
3732,90949000.0,First National Bank,40.5530732,-105.1183686,0.0,19,Colorado,Fort Collins
3737,90654000.0,Security State Bank,30.0434179,-99.145428,0.0,11,Texas,Kerrville
3739,90209000.0,First National Bank,40.5530732,-105.1183686,0.0,19,Colorado,Fort Collins
3740,90197000.0,Pocahontas State Bank,42.6307069,-94.6009059,41.7978460164473,0,Iowa,Palmer
3742,89438000.0,County Savings Bank,40.6937373,-73.851612,0.0,16,New York,New York
3744,89169000.0,Eastern International Bank,34.0599041,-118.2385165,1.5285901966752504,6,California,Los Angeles
