rank,total_deposits,bank_name,latitude,longitude,nearest_competitor_distance_km,branch_density_10km,state,city,log_deposits,log_nearest_distance,density_ratio,lat_lon_interaction,anomaly
207,6471608000.0,b1BANK,32.5308781,-92.6375784,0.2340753082022804,1,Louisiana,Ruston,22.590690446419558,0.2103219513376775,3235804000.0,-3013.581770409593,0
209,6336301000.0,Bank of Colorado,39.7449791,-104.987698,0.3351662112853694,3,Colorado,Denver,22.569560996801098,0.2890557869378607,1584075250.0,-4172.7338627671115,0
212,6188196000.0,First Mid Bank & Trust,40.1185276,-88.2442636,3.0689758872539383,2,Illinois,Champaign,22.545909443525357,1.4033913430383516,2062732000.0,-3540.2299247782753,0
213,6181793000.0,Bangor Savings Bank,43.6607926,-70.2675199,0.9186369515318964,4,Maine,Portland,22.544874195948204,0.6516150128492576,1236358600.0,-3067.9356128702725,0
214,6142378000.0,Mizuho Bank (USA),35.7438034,-77.9628985,58.66480641458772,0,North Carolina,Wilson,22.538477800705305,4.088742339277475,6142378000.0,-2786.6905164781547,0
215,6106400000.0,HomeStreet Bank,34.2249727,-118.4491832,2.586988208699317,1,California,Los Angeles,22.532603238612296,1.2773129113128823,3053200000.0,-4053.9200613572984,0
216,6078374000.0,Preferred Bank,40.7562843,-73.8288479,0.0,17,New York,New York,22.528003063111573,0.0,337687444.4444444,-3008.9895145538576,0
217,6032420000.0,"RBC Bank, (Georgia)",49.2836188,-123.119488,1.0888892485253012,9,British Columbia,Vancouver,22.52041409404109,0.7366324646660369,603242000.0,-6067.773913443175,0
218,5968861000.0,Alpine Bank,39.747663,-104.8780539,5.83866625526742,4,Colorado,Aurora,22.50982195904657,1.922592720701095,1193772200.0,-4168.657542513036,0
219,5963532000.0,Lake City Bank,39.9276929,-86.1592357,4.82159449136616,6,Indiana,Indianapolis,22.508928760112642,1.7615741918097672,851933142.8571428,-3440.1395035283163,0
220,5942621000.0,Midland States Bank,42.2696496,-88.9831822,7.41186027646622,1,Illinois,Rockford,22.505416118960188,2.1296426476770915,2971310500.0,-3761.2879318869573,0
221,5870475000.0,First Bank,44.9405611,26.025349,0.0,10,,Ploiești,22.493201387614775,0.0,533679545.45454544,1169.5937868833237,0
222,5849495000.0,Heritage Bank,17.2458462,-89.0023818,0.0,4,Cayo District,Spanish Lookout,22.489621169848608,0.0,1169899000.0,-1534.921387956479,0
223,5846175000.0,Horizon Bank,30.2690818,-97.7490349,0.0,5,Texas,Austin,22.489053438356763,0.0,974362500.0,-2958.7735332591546,0
224,5829220000.0,Ocean Bank,25.7965532,-80.320387,1.3799674534026836,5,Florida,Miami,22.486149037792018,0.8670868125489899,971536666.6666666,-2071.9891362900885,0
225,5827429000.0,Forbright Bank,39.0489367,-77.1185965,4.937464756590706,1,Maryland,,22.485841745359384,1.7812822336110514,2913714500.0,-3011.3991931213413,0
226,5822039000.0,Pathward,42.3524715,-71.1255496,1.8986546259077184,10,Massachusetts,Boston,22.484916381148125,1.0642467072464898,529276272.72727275,-3012.3428123558365,0
227,5774644000.0,Ridgewood Savings Bank,40.7311628,-73.8874552,1.1276010586521217,32,New York,New York,22.476742446605662,0.7549950814663311,174989212.12121212,-3009.5219666289067,0
228,5737943000.0,Kearny Bank,40.6681402,-73.9873705,1.800520944262804,46,New York,New York,22.47036662085569,1.0298054513981503,122083893.61702128,-3008.9287565233444,0
229,5720907000.0,Bankers Trust Company,40.7076337,-74.010757,0.122364365670601,47,New York,New York,22.467393196376154,0.11543750096873327,119185562.5,-3012.802785815711,0
230,5669983000.0,Poppy Bank,37.3351735,-121.892284,0.1237136042050697,3,California,San Jose,22.458451956621612,0.11663891847503183,1417495750.0,-4550.869571451274,0
232,5653184000.0,Bank of India,51.5524148,-0.2850211,3.9807606258001234,1,England,London,22.455484763375726,1.6055826154780326,2826592000.0,-14.693525973952282,0
235,5629458000.0,Stockman Bank of Montana,46.8730312,-113.9981814,0.5407990380218474,1,Montana,Missoula,22.451279004659156,0.4323011377247219,2814729000.0,-5343.44031350546,0
236,5562685000.0,CNB Bank,39.7167592,-90.2486349,0.0,1,Illinois,Jacksonville,22.439346742492457,0.0,2781342500.0,-3584.383300452016,0
238,5496683000.0,TrustCo Bank,42.8194503,-73.7740702,11.87128193567497,0,New York,Town of Clifton Park,22.4274106565252,2.5549986231491886,5496683000.0,-3158.965132357611,0
239,5494172000.0,MidWestOne Bank,44.9612056,-93.2928553,1.1651784924505073,12,Minnesota,Minneapolis,22.426953731191688,0.7725028026059759,422628615.38461536,-4194.55924815435,0
240,5486108000.0,Cambridge Savings Bank,42.3731973,-71.1190058,1.5990400870321004,11,Massachusetts,Cambridge,22.425484915924986,0.9551421795619897,457175666.6666667,-3013.5396645432443,0
241,5465024000.0,Shore United Bank,38.979963,-76.5261182,19.092007131767154,0,Maryland,Annapolis,22.42163435033105,3.0003220808432975,5465024000.0,-2982.9852559696265,0
242,5463852000.0,Republic Bank & Trust Company,41.9311599,-87.78614,4.508908923001389,14,Illinois,Chicago,22.421419872647476,1.7063665859526451,364256800.0,-3680.974673343786,0
243,5423774000.0,Five Star Bank,42.8900795,-78.8739198,0.0,3,New York,Buffalo,22.414057720234133,0.0,1355943500.0,-3382.908690698624,0
246,5311049000.0,Johnson Bank,50.8335441,-0.1262191,7.371388632686306,1,England,Brighton,22.393055204666837,2.124819776676753,2655524500.0,-6.41616418611231,0
247,5276650000.0,Middlesex Savings Bank,42.3291125,-71.4355187,10.030963832057196,0,Massachusetts,Framingham,22.38655726379605,2.400706212227196,5276650000.0,-3023.802107548154,0
248,5219496000.0,Fremont Bank,37.7788142,-122.3930951,1.254631573136508,12,California,San Francisco,22.375666682646994,0.8129865774052109,401499692.3076923,-4623.86599914583,0
249,5176775000.0,Broadway National Bank,37.8048558,-122.2711297,0.5893134131517386,8,California,Oakland,22.3674481126507,0.4633021073450864,575197222.2222222,-4622.442426811597,0
251,5050310000.0,First American Bank,41.7200075,-87.775515,0.0,4,Illinois,Oak Lawn,22.34271546468625,0.0,1010062000.0,-3661.9951441163626,0
255,4975192000.0,Wilson Bank and Trust,36.1559995,-85.4999331,0.165455127059855,3,Tennessee,Cookeville,22.327729799978098,0.15311167773134599,1243798000.0,-3091.335538413634,0
258,4925326000.0,Old Second National Bank,41.7585877,-88.3181513,11.03273652995586,0,Illinois,Aurora,22.317656302476244,2.4876309795922675,4925326000.0,-3688.0412665629187,0
259,4878066000.0,Westamerica Bank,38.4520371,-122.7692311,4.3594264192372325,2,California,Santa Rosa,22.30801466698891,1.678856958020252,1626022000.0,-4720.727028995673,0
260,4863199000.0,First International Bank & Trust,33.6203445,-111.9086987,1.457453420214039,2,Arizona,Scottsdale,22.304962288978466,0.8991256187248788,1621066333.3333333,-3762.409002840702,0
261,4858195000.0,Great Southern Bank,-37.8168153,144.9584973,0.0,1,Victoria,Melbourne,22.30393280690194,0.0,2429097500.0,-5481.868718559649,1
262,4827275000.0,The American National Bank of Texas,32.73674,-96.27765,24.662430185440165,0,Texas,Terrell,22.29754796341277,3.2450280618519276,4827275000.0,-3151.8163958609994,0
263,4814717000.0,SmartBank,30.4155769,-87.2165181,0.9418446382300604,3,Florida,Pensacola,22.294943106014387,0.6636383657574891,1203679250.0,-2652.7407132207923,0
264,4809048000.0,Mid Penn Bank,41.0267624,-78.4376381,46.34170595607662,0,Pennsylvania,Clearfield,22.293764980685157,3.857391639686582,4809048000.0,-3218.0423415458877,0
265,4749472000.0,CFG Bank,33.973324,-6.8293154,1572.7925976548163,0,,Rabat,22.281299291130278,7.36124365260451,4749472000.0,-232.01454478238958,1
266,4735270000.0,Brookline Bank,42.3587184,-71.0568699,0.3023422361197765,8,Massachusetts,Boston,22.27830458434522,0.2641643634089294,526141111.1111111,-3009.877942479536,0
267,4703588000.0,Independent Bank,32.791534,-96.7851045,0.0,3,Texas,Dallas,22.271591458885535,0.0,1175897000.0,-3173.732044905303,0
268,4702210000.0,Heritage Bank of Commerce,37.5469047,-121.9726682,0.0,2,California,Fremont,22.271298448125666,0.0,1567403333.3333333,-4579.69614891012,0
269,4699650000.0,Mercantile Bank,28.5412149,-81.3791548,0.0737578701859383,3,Florida,Orlando,22.270753875017213,0.07116452391548586,1174912500.0,-2322.659945527166,0
271,4668611000.0,River City Bank,38.2513217,-85.7612052,0.0,3,Kentucky,Louisville,22.264127434193366,0.0,1167152750.0,-3280.479449484913,0
272,4660164000.0,American National Bank,41.2119969,-96.040349,0.0,25,Nebraska,Ralston,22.262316477812334,0.0,179237076.92307693,-3958.0145652629185,0
273,4651018000.0,First Financial Bank,39.1391976,-84.4431146,0.0,9,Ohio,Cincinnati,22.260351957531345,0.0,465101800.0,-3305.0357482888453,0
274,4650117000.0,Orrstown Bank,40.4930753,-77.1149789,31.84166944628476,0,Pennsylvania,Howe Township,22.260158217734507,3.4916981190498917,4650117000.0,-3122.622647355611,0
275,4642972000.0,HarborOne Bank,42.3578564,-71.0533801,0.3023422361197765,8,Massachusetts,Boston,22.258620515597716,0.2641643634089294,515885777.7777778,-3009.6688710104177,0
277,4603506000.0,Emigrant Bank,40.7139691,-74.0050766,0.6491005024756132,34,New York,New York,22.250084024264694,0.5002299892494139,131528742.85714285,-3013.040401935533,0
278,4530138000.0,Alerus Financial,47.897524,-97.0674157,3.887911954141556,1,North Dakota,Grand Forks,22.23401823977425,1.5867652090518998,2265069000.0,-4649.288873108727,0
280,4512865000.0,Equity Bank,-4.3506236,15.3328616,843.6622800959208,0,Kinshasa,Residentiel,22.230198043982462,6.7389368789428845,4512865000.0,-66.70750953249375,1
281,4509737000.0,Northbrook Bank and Trust Company,36.6317955,-79.394823,0.5915096110625228,1,Virginia,Danville,22.22950467412649,0.46468300671802004,2254868500.0,-2908.3749198946966,0
282,4504652000.0,Morton Community Bank,40.6117973,-89.4601581,1.9370230290816175,1,Illinois,Morton,22.228376477742188,1.0773964932077436,2252326000.0,-3633.137807183153,0
283,4471419000.0,Southern Bank and Trust Company,14.5546019,121.018642,0.0,13,,Makati,22.220971645083477,0.0,319387071.4285714,1761.3781567886197,1
285,4398517000.0,Heartland Bank and Trust Company,39.8378809,-89.6051078,0.0,2,Illinois,Springfield,22.204533275830844,0.0,1466172333.3333333,-3569.6776125680612,0
286,4390641000.0,The Cape Cod Five Cents Savings Bank,41.6635847,-70.2939257,35.54280333175275,0,Massachusetts,Hyannis,22.202741067269717,3.598484267540531,4390641000.0,-2928.696927297457,0
288,4373262000.0,Bradesco Bank,-1.298769,-48.4877385,1085.1646333680762,0,Pará,Belém,22.198775020914272,6.990408085107553,4373262000.0,62.9743716439065,1
289,4331202000.0,Needham Bank,52.622738,0.2000524,42.2707506989649,0,England,Fenland District,22.18911093882088,3.7674769032650572,4331202000.0,10.5273050314712,0
291,4301664000.0,Enterprise Bank and Trust Company,28.0116691,-82.7107681,19.639127756858255,0,Florida,Safety Harbor,22.182267761766393,3.027188679878251,4301664000.0,-2316.8666670240355,0
292,4278551000.0,Southern Bank,36.8877484,-76.2955511,0.0,1,Virginia,Norfolk,22.176880238050508,0.0,2139275500.0,-2814.3710930161433,0
293,4248815000.0,Third Coast Bank,29.9433471,-93.9885308,22.87176584469471,0,Texas,Port Arthur,22.169905957710178,3.1726964151886725,4248815000.0,-2814.3312011634407,0
294,4201633000.0,Carter Bank & Trust,36.0601092,-79.8812182,5.532550608139369,4,North Carolina,Greensboro,22.15873909643071,1.8767974655145572,840326600.0,-2880.5254513210275,0
295,4179090000.0,Bridgewater Bank,44.9351467,-93.3367487,1.7226417716669455,11,Minnesota,Saint Louis Park,22.153359356672265,1.0016026485433476,348257500.0,-4194.100495335534,0
296,4177801000.0,Northfield Bank,40.6115912,-74.1593147,3.308641218607301,1,New York,New York,22.15305086874059,1.4606225919058795,2088900500.0,-3011.7277722685503,0
298,4137957000.0,Dacotah Bank,43.5471322,-96.6851932,1.3042694138010775,5,South Dakota,Sioux Falls,22.143468024963962,0.8347636690708903,689659500.0,-4210.362890062941,0
299,4133389000.0,Firstrust Savings Bank,5.6058925,-0.2470301,3.609468540597238,4,Greater Accra Region,Accra,22.142363488782472,1.5281125663275357,826677800.0,-1.3848241848642502,0
300,4085958000.0,InterBank,-6.8987823,-79.8407451,761.4446522290388,0,Lambayeque,Etén,22.130822054532285,6.636529918606381,4085958000.0,550.8039191146918,1
301,4083689000.0,First Bank & Trust,33.5224354,-101.8882393,1.368228010679867,9,Texas,Lubbock,22.130266583761568,0.8621420006802017,408368900.0,-3415.541919953991,0
302,4002522000.0,Vantage Bank Texas,26.1946451,-98.2310353,5.6930175397409135,1,Texas,McAllen,22.110190499634527,1.9010648247247999,2001261000.0,-2573.127107489072,0
303,4001676000.0,Stride Bank,35.480527,-97.5144509,1.884515257965163,3,Oklahoma,Oklahoma City,22.10997911056021,1.0593568643403257,1000419000.0,-3459.8641080476245,0
304,3995119000.0,Leader Bank,42.3535343,-71.046615,0.7348382184468598,9,Massachusetts,Boston,22.108339203205368,0.5509141631992038,399511900.0,-3009.0752453013947,0
305,3968192000.0,Arrow Bank,43.2866687,-73.6396586,16.692489903109742,0,New York,Village of South Glens Falls,22.101576412547196,2.873140250280046,3968192000.0,-3187.615504999306,0
306,3910466000.0,First National Bank Texas,30.2764221,-95.4642814,33.18916507834131,0,Texas,Conroe,22.086922385683526,3.531908783298672,3910466000.0,-2890.316879139579,0
307,3898869000.0,City Bank,51.711261,-1.9560392,25.77746829866396,0,England,Cotswold District,22.083952348280366,3.287560798776345,3898869000.0,-101.1492535974312,0
308,3870948000.0,Texas Bank and Trust Company,29.7365442,-95.3060683,2.6010481493686397,6,Texas,Houston,22.07676527548864,1.2812249556877704,552992571.4285715,-2834.073112531169,0
309,3860052000.0,VeraBank,32.5462339,-94.7303516,6.509847245031419,3,Texas,Longview,22.073946492094066,2.0162151253603127,965013000.0,-3083.116180602839,0
310,3849883000.0,Northpointe Bank,39.0957331,-108.599213,3.952834311703485,2,Colorado,Grand Junction,22.07130859543369,1.5999600009374377,1283294333.3333333,-4245.7658463180505,0
311,3839713000.0,Banesco USA,18.4261124,-66.057701,0.6641194152713844,1,Puerto Rico,San Juan,22.068663461430006,0.5092961038093122,1919856500.0,-1217.1866235115924,0
312,3836863000.0,Coastal Community Bank,47.9798036,-122.2080715,17.792385786618055,0,Washington,Everett,22.06792094285657,2.9334517764465513,3836863000.0,-5863.519268904757,0
313,3824639000.0,Inwood National Bank,33.1926373,-97.110049,3.4927958629196016,3,Texas,Denton,22.06472992094742,1.5024751945843575,956159750.0,-3223.338634642228,0
314,3814385000.0,Monet Bank,10.483637,-66.8881718,14.508740780509546,0,Capital District,Caracas,22.06204528318324,2.7414037863045198,3814385000.0,-701.2313127448365,0
315,3787781000.0,The Fidelity Bank,19.2957305,-81.3799224,586.8872287693846,0,,George Town,22.055046196713,6.376535141697825,3787781000.0,-1570.2850507413132,0
316,3758705000.0,American Business Bank,35.1348874,-106.6087374,3.689266322104475,4,New Mexico,Albuquerque,22.047340320396216,1.5452761357017306,751741000.0,-3745.6859844051683,0
319,3746231000.0,Five Star Bank,42.8900795,-78.8739198,0.0,3,New York,Buffalo,22.044016105110817,0.0,936557750.0,-3382.908690698624,0
320,3740581000.0,HomeTrust Bank,35.2120879,-80.8270472,0.5023188018407959,2,North Carolina,Charlotte,22.042506784168584,0.4070097823782205,1246860333.3333333,-2846.089090703849,0
321,3734545000.0,First National Bank of America,40.4394921,-80.0009447,0.0,1,Pennsylvania,Pittsburgh,22.040891827762433,0.0,1867272500.0,-3235.1975711881873,0
322,3726072000.0,International Bank of Commerce,29.6883964,-95.5869734,0.0,6,Texas,Houston,22.038620432878986,0.0,532296000.0,-2837.823956975456,0
323,3656733000.0,ChoiceOne Bank,43.1913437,-86.2689059,46.45967176513634,0,Michigan,Roosevelt Park,22.019835963057236,3.859880334952019,3656733000.0,-3726.0699653498573,0
324,3646426000.0,Southern First Bank,32.7879995,-79.9316746,0.2495465323897606,21,South Carolina,Charleston,22.01701334702483,0.22278071140758007,165746636.36363637,-2620.7997068189625,0
325,3585477000.0,Bank of Stockton,37.9566588,-121.2878033,39.481562102004425,0,California,Stockton,22.00015735681925,3.7008466137110494,3585477000.0,-4603.679766459613,0
326,3580147000.0,First National Bank Alaska,61.2048219,-149.8687793,2.1781492979646178,1,Alaska,Anchorage,21.998669698247856,1.1562990456028261,1790073500.0,-9172.691945426906,0
327,3550393000.0,First State Community Bank,38.9079875,-92.343855,2.990641037161099,3,Missouri,Columbia,21.990324138813484,1.3839518789398164,887598250.0,-3592.9135560418126,0
328,3506030000.0,Town Bank,38.9876126,-74.9532299,4.996242739015138,1,New Jersey,Lower Township,21.97775018045391,1.791133062912434,1753015000.0,-2922.2474904599367,0
329,3494458000.0,The First Bank and Trust Company,28.5405565,-81.3792466,0.0,3,Florida,Orlando,21.974444122208574,0.0,873614500.0,-2322.608985514733,0
330,3481127000.0,Hills Bank and Trust Company,41.6598806,-91.5350114,3.797661089337976,3,Iowa,Iowa City,21.97062192916649,1.5681285261031628,870281750.0,-3813.337645643639,0
331,3473066000.0,PeoplesBank,39.3385543,-76.5506057,7.819389651949264,3,Maryland,Baltimore,21.96830361455887,2.1769526671649704,868266500.0,-3011.3901590273395,0
332,3472637000.0,Citizens First Bank,43.5066903,-90.6686496,0.0,2,Wisconsin,Viola,21.96818008494627,0.0,1157545666.6666667,-3944.692858066419,0
334,3434961000.0,RCB Bank,35.1427879,33.3739302,5.022308843893299,1,Cyprus,Strovolos,21.957271409135604,1.7954707146782563,1717480500.0,1172.8529504080045,0
335,3428956000.0,Union Savings Bank,39.9046481,-86.0677277,0.0,5,Indiana,Indianapolis,21.955521678907132,0.0,571492666.6666666,-3434.502386635123,0
336,3375906000.0,Gate City Bank,46.9101488,-96.7869698,0.9140189606085368,3,North Dakota,Fargo,21.939929569986802,0.6492051992557485,843976500.0,-4540.291155219106,0
337,3360769000.0,"NATIONAL COOPERATIVE BANK, N.A.",26.6605766,87.7000286,261.8588705585675,0,Koshi Province,Damak,21.93543565408017,5.571617274303277,3360769000.0,2338.1333303124907,1
338,3345302000.0,California Bank of Commerce,37.5469047,-121.9726682,0.0,2,California,Fremont,21.930822810756155,0.0,1115100666.6666667,-4579.69614891012,0
